1717337859107,2,100,100,100,4177
1717337868218,2,100,100,100,4125
1717337877235,2,100,100,100,4143
1717337886239,2,100,100,100,4197
1717337895353,2,100,100,100,4127
1717337904372,2,100,100,100,4591
1717337913911,2,100,100,100,4185
1717337923530,2,100,100,100,4203
1717337932528,2,100,100,100,4146
1717337941643,2,100,100,100,4333
1717337950854,2,100,100,100,4133
1717337959762,2,100,100,100,4193
1717337968885,2,100,100,100,4185
1717337977937,2,100,100,100,5548
1717337988612,2,100,100,100,4724
1717337998277,2,100,100,100,4150
1717338007178,2,100,100,100,4149
1717338016391,2,100,100,100,4165
1717338025197,2,100,100,100,4520
1717338035918,2,100,100,100,4630
1717338045532,2,100,100,100,4261
1717338054551,2,100,100,100,5689
1717338065099,2,100,100,100,4308
1717338074248,2,100,100,100,4265
1717338083477,2,100,100,100,4984
1717338093301,2,100,100,100,4279
1717338102591,2,100,100,100,5116
1717338113045,2,100,100,100,4227
1717338121896,2,100,100,100,4216
1717338130878,2,100,100,100,4534
1717338140454,2,100,100,100,4226
1717338149412,2,100,100,100,4195
1717338158605,2,100,100,100,4286
1717338167844,2,100,100,100,4179
1717341183133,2,100,100,100,4148
1717341192342,2,100,100,100,4192
1717341201456,2,100,100,100,4090
1717341210312,2,100,100,100,4185
1717341219235,2,100,100,100,4396
1717341230973,2,100,100,100,4081
1717341240853,2,100,100,100,5395
1717341251629,2,100,100,100,4095
1717341261323,2,100,100,100,4152
1717341270375,2,100,100,100,4391
1717341279436,2,100,100,100,4254
1717341288954,2,100,100,100,4247
1717341298182,2,100,100,100,4293
1717341307803,2,100,100,100,4206
1717341317046,2,100,100,100,4294
1717341326233,2,100,100,100,4282
1717341335765,2,100,100,100,4542
1717341345389,2,100,100,100,4429
1717341355507,2,100,100,100,4351
1717341365029,2,100,100,100,4260
1717341374495,3,100,100,100,2544
1717341382023,3,100,100,100,2619
1717341389967,3,100,100,100,2635
1717341397851,3,100,100,100,2649
1717341405515,3,100,100,100,4224
1717341415135,3,100,100,100,2649
1717341422939,3,100,100,100,3283
1717341432471,3,100,100,100,3131
1717341442955,3,100,100,100,4121
1717341452347,3,100,100,100,3439
1717341462179,3,100,100,100,2572
1717341469951,3,100,100,100,2681
1717341477771,3,100,100,100,2651
1717341485295,3,100,100,100,2647
1717341493507,3,100,100,100,5283
1717341505423,3,100,100,100,3979
1717341516223,3,100,100,100,2599
1717341525171,3,100,100,100,2536
1717341533043,3,100,100,100,2578
1717341540887,3,100,100,100,2611
1717341549419,4,100,100,100,2171
1717341556995,4,100,100,100,1939
1717341564455,4,100,100,100,2144
1717341572735,4,100,100,100,2042
1717341580523,4,100,100,100,2107
1717341588203,4,100,100,100,1910
1717341597135,4,100,100,100,2181
1717341605139,4,100,100,100,3133
1717341615095,4,100,100,100,2335
1717341622747,4,100,100,100,2075
1717341630523,4,100,100,100,2072
1717341638275,4,100,100,100,2003
1717341646619,4,100,100,100,1988
1717341654035,4,100,100,100,2039
1717341661571,4,100,100,100,1965
1717341668935,4,100,100,100,2017
1717341676603,4,100,100,100,4696
1717341690331,4,100,100,100,3386
1717341700335,4,100,100,100,1934
1717341708267,4,100,100,100,1992
1717341716319,5,100,100,100,2225
1717341724047,5,100,100,100,1974
1717341731407,5,100,100,100,2088
1717341738919,5,100,100,100,2049
1717341746467,5,100,100,100,2069
1717341753975,5,100,100,100,2065
1717341761958,5,100,100,100,2462
1717341770691,5,100,100,100,2131
1717341779599,5,100,100,100,2095
1717341787247,5,100,100,100,2130
1717341795115,5,100,100,100,2084
1717341802699,5,100,100,100,2017
1717341810331,5,100,100,100,2188
1717341817955,5,100,100,100,2036
1717341825899,5,100,100,100,2263
1717341833523,5,100,100,100,2082
1717341841239,5,100,100,100,2306
1717341849819,5,100,100,100,2326
1717341857574,5,100,100,100,2156
1717341865063,5,100,100,100,2032
1717341872619,6,100,100,100,2275
1717341880323,6,100,100,100,2435
1717341888771,6,100,100,100,2178
1717341896635,6,100,100,100,2305
1717341904427,6,100,100,100,2141
1717341912283,6,100,100,100,2317
1717341920071,6,100,100,100,2252
1717341927659,6,100,100,100,2221
1717341935287,6,100,100,100,2279
1717341942795,6,100,100,100,3074
1717341951735,6,100,100,100,2299
1717341959807,6,100,100,100,2463
1717341967943,6,100,100,100,2234
1717341976323,6,100,100,100,2281
1717341983855,6,100,100,100,2109
1717341991335,6,100,100,100,2153
1717341998919,6,100,100,100,2230
1717342006499,6,100,100,100,2269
1717342014687,6,100,100,100,2226
1717342022271,6,100,100,100,2175
1717342029855,7,100,100,100,2334
1717342037447,7,100,100,100,2207
1717342045019,7,100,100,100,2198
1717342052571,7,100,100,100,2254
1717342062360,7,100,100,100,2197
1717342070664,7,100,100,100,2195
1717342078323,7,100,100,100,2323
1717342086135,7,100,100,100,2370
1717342094183,7,100,100,100,2218
1717342101894,7,100,100,100,2389
1717342111934,7,100,100,100,3485
1717342121943,7,100,100,100,2185
1717342131691,7,100,100,100,2307
1717342141231,7,100,100,100,4196
1717342151663,7,100,100,100,5057
1717342163587,7,100,100,100,3850
1717342174511,7,100,100,100,3573
1717342185063,7,100,100,100,7977
1717342200311,7,100,100,100,3012
1717342210743,7,100,100,100,4451
1717342222091,8,100,100,100,4574
1717342234231,8,100,100,100,3029
1717342243799,8,100,100,100,3877
1717342254727,8,100,100,100,2179
1717342262607,8,100,100,100,2319
1717342271455,8,100,100,100,2240
1717342280687,8,100,100,100,2970
1717342289859,8,100,100,100,2485
1717342298935,8,100,100,100,3300
1717342309011,8,100,100,100,3322
1717342321405,8,100,100,100,2847
1717342331011,8,100,100,100,2581
1717342340167,8,100,100,100,2499
1717342349843,8,100,100,100,2453
1717342358471,8,100,100,100,2165
1717342366507,8,100,100,100,2225
1717342374373,8,100,100,100,2195
1717342382399,8,100,100,100,2307
1717342389991,8,100,100,100,2171
1717342397639,8,100,100,100,2477
1717342407675,9,100,100,100,2291
1717342416311,9,100,100,100,2360
1717342424539,9,100,100,100,2177
1717342432459,9,100,100,100,2587
1717342440867,9,100,100,100,2474
1717342449075,9,100,100,100,2445
1717342458011,9,100,100,100,3836
1717342468899,9,100,100,100,3285
1717342478323,9,100,100,100,2139
1717342485931,9,100,100,100,3809
1717342495439,9,100,100,100,2882
1717342504347,9,100,100,100,2339
1717342512375,9,100,100,100,2280
1717342519971,9,100,100,100,2184
1717342527919,9,100,100,100,2215
1717342535779,9,100,100,100,2255
1717342543575,9,100,100,100,2266
1717342551359,9,100,100,100,2316
1717342559837,9,100,100,100,2189
1717342567967,9,100,100,100,2232
1717342575947,10,100,100,100,2152
1717342583999,10,100,100,100,2095
1717342591831,10,100,100,100,2139
1717342599871,10,100,100,100,2123
1717342607787,10,100,100,100,2163
1717342615347,10,100,100,100,2334
1717342623755,10,100,100,100,2217
1717342631459,10,100,100,100,2196
1717342639203,10,100,100,100,2277
1717342646967,10,100,100,100,2133
1717342654583,10,100,100,100,2153
1717342662351,10,100,100,100,2215
1717342670627,10,100,100,100,2231
1717342679266,10,100,100,100,2129
1717342687831,10,100,100,100,2118
1717342695819,10,100,100,100,2728
1717342704447,10,100,100,100,2225
1717342712543,10,100,100,100,2133
1717342720103,10,100,100,100,2223
1717342727867,10,100,100,100,2178
1717342735805,11,100,100,100,2265
1717342744439,11,100,100,100,2109
1717342752451,11,100,100,100,2144
1717342760303,11,100,100,100,2043
1717342768031,11,100,100,100,1991
1717342775650,11,100,100,100,2118
1717342783539,11,100,100,100,2035
1717342791339,11,100,100,100,2088
1717342798871,11,100,100,100,2170
1717342807159,11,100,100,100,2013
1717342815015,11,100,100,100,2100
1717342822807,11,100,100,100,2278
1717342830927,11,100,100,100,2048
1717342838823,11,100,100,100,2127
1717342846639,11,100,100,100,2572
1717342856083,11,100,100,100,2584
1717342865346,11,100,100,100,2124
1717342873475,11,100,100,100,2059
1717342881271,11,100,100,100,2045
1717342888983,11,100,100,100,2046
1717342896827,12,100,100,100,1973
1717342905911,12,100,100,100,2118
1717342914411,12,100,100,100,2321
1717342922471,12,100,100,100,2238
1717342931531,12,100,100,100,2038
1717342939211,12,100,100,100,5220
1717342950339,12,100,100,100,2130
1717342958115,12,100,100,100,2024
1717342966123,12,100,100,100,1932
1717342973951,12,100,100,100,2027
1717342981507,12,100,100,100,2144
1717342989667,12,100,100,100,2014
1717342997295,12,100,100,100,2048
1717343004927,12,100,100,100,1967
1717343012971,12,100,100,100,2103
1717343020739,12,100,100,100,1954
1717343028335,12,100,100,100,1941
1717343037643,12,100,100,100,2031
1717343045399,12,100,100,100,1989
1717343053759,12,100,100,100,2025
1717343733552,2,250,250,250,12343
1717343755274,2,250,250,250,10961
1717343775924,2,250,250,250,10803
1717343796379,2,250,250,250,10642
1717343817013,2,250,250,250,12797
1717343839486,2,250,250,250,11813
1717343861216,2,250,250,250,10759
1717343881726,2,250,250,250,13746
1717343905843,2,250,250,250,16003
1717343934205,2,250,250,250,13891
1717343961086,2,250,250,250,11748
1717343982632,2,250,250,250,11125
1717344003424,2,250,250,250,11391
1717344024473,2,250,250,250,10873
1717344044793,2,250,250,250,10869
1717344064962,2,250,250,250,11833
1717344086327,2,250,250,250,11013
1717344106742,2,250,250,250,10724
1717344128956,2,250,250,250,12434
1717344151045,2,250,250,250,11117
1717344171683,3,250,250,250,6554
1717344188175,3,250,250,250,7464
1717344204951,3,250,250,250,6491
1717344221207,3,250,250,250,8659
1717344241023,3,250,250,250,10651
1717344265255,3,250,250,250,9437
1717344287255,3,250,250,250,10295
1717344315055,3,250,250,250,8575
1717344338087,3,250,250,250,11162
1717344362307,3,250,250,250,9920
1717344384575,3,250,250,250,8298
1717344404547,3,250,250,250,11164
1717344427847,3,250,250,250,11846
1717344453295,3,250,250,250,7576
1717344474075,3,250,250,250,6200
1717344490315,3,250,250,250,6601
1717344507195,3,250,250,250,6540
1717344523243,3,250,250,250,6470
1717344539919,3,250,250,250,9886
1717344562987,3,250,250,250,9824
1717344588783,4,250,250,250,5038
1717344603815,4,250,250,250,5070
1717344618907,4,250,250,250,7520
1717344637419,4,250,250,250,10136
1717344660207,4,250,250,250,7781
1717344682419,4,250,250,250,5642
1717344699095,4,250,250,250,6488
1717344716263,4,250,250,250,4900
1717344731111,4,250,250,250,4896
1717344745971,4,250,250,250,6348
1717344765207,4,250,250,250,5232
1717344781083,4,250,250,250,5119
1717344796151,4,250,250,250,5022
1717344811349,4,250,250,250,5100
1717344827755,4,250,250,250,4848
1717344845011,4,250,250,250,4850
1717344859743,4,250,250,250,4869
1717344875519,4,250,250,250,4906
1717344890955,4,250,250,250,4529
1717344905627,4,250,250,250,4882
1717344920227,5,250,250,250,5029
1717344935595,5,250,250,250,5185
1717344951479,5,250,250,250,5114
1717344966271,5,250,250,250,6479
1717344982543,5,250,250,250,5402
1717344998543,5,250,250,250,7215
1717345016623,5,250,250,250,5158
1717345031835,5,250,250,250,5170
1717345046863,5,250,250,250,6111
1717345063231,5,250,250,250,5414
1717345078459,5,250,250,250,5163
1717345093447,5,250,250,250,5260
1717345108355,5,250,250,250,6360
1717345124715,5,250,250,250,5077
1717345140107,5,250,250,250,5128
1717345155203,5,250,250,250,5184
1717345170163,5,250,250,250,7376
1717345187491,5,250,250,250,6596
1717345210139,5,250,250,250,6756
1717345232111,5,250,250,250,6501
1717345252371,6,250,250,250,5370
1717345269599,6,250,250,250,5368
1717345284803,6,250,250,250,5201
1717345299711,6,250,250,250,5234
1717345315775,6,250,250,250,5404
1717345331527,6,250,250,250,5204
1717345346447,6,250,250,250,5340
1717345361343,6,250,250,250,8617
1717345381184,6,250,250,250,5454
1717345397887,6,250,250,250,5437
1717345413867,6,250,250,250,6069
1717345430953,6,250,250,250,5292
1717345446819,6,250,250,250,5582
1717345462203,6,250,250,250,5331
1717345477515,6,250,250,250,6238
1717345493839,6,250,250,250,5401
1717345509759,6,250,250,250,5315
1717345524783,6,250,250,250,5307
1717345539991,6,250,250,250,8259
1717345558351,6,250,250,250,5304
1717345573327,7,250,250,250,5260
1717345588051,7,250,250,250,5193
1717345602751,7,250,250,250,5990
1717345619191,7,250,250,250,5234
1717345634131,7,250,250,250,5172
1717345649203,7,250,250,250,5234
1717345664219,7,250,250,250,6105
1717345680611,7,250,250,250,5320
1717345695691,7,250,250,250,5274
1717345710647,7,250,250,250,5285
1717345725767,7,250,250,250,6119
1717345744415,7,250,250,250,5270
1717345759807,7,250,250,250,5164
1717345775215,7,250,250,250,5266
1717345790483,7,250,250,250,5809
1717345807407,7,250,250,250,5239
1717345822463,7,250,250,250,5130
1717345837407,7,250,250,250,5241
1717345852295,7,250,250,250,5777
1717345869250,7,250,250,250,5901
1717345885879,8,250,250,250,5809
1717345902359,8,250,250,250,6783
1717345919976,8,250,250,250,5253
1717345935855,8,250,250,250,5305
1717345951691,8,250,250,250,5192
1717345966579,8,250,250,250,5337
1717345982460,8,250,250,250,5269
1717345998127,8,250,250,250,5097
1717346012995,8,250,250,250,5351
1717346029447,8,250,250,250,5684
1717346045513,8,250,250,250,5247
1717346060923,8,250,250,250,5245
1717346075775,8,250,250,250,5351
1717346090859,8,250,250,250,5636
1717346107564,8,250,250,250,5144
1717346123147,8,250,250,250,5298
1717346137771,8,250,250,250,5377
1717346152527,8,250,250,250,5534
1717346168739,8,250,250,250,5181
1717346184067,8,250,250,250,5135
1717346199235,9,250,250,250,5974
1717346214951,9,250,250,250,5605
1717346230948,9,250,250,250,5340
1717346246283,9,250,250,250,5337
1717346261523,9,250,250,250,8086
1717346279475,9,250,250,250,6049
1717346297319,9,250,250,250,5415
1717346312839,9,250,250,250,5361
1717346327582,9,250,250,250,5566
1717346343271,9,250,250,250,5615
1717346359707,9,250,250,250,5288
1717346375219,9,250,250,250,5091
1717346390045,9,250,250,250,6036
1717346405711,9,250,250,250,5330
1717346421855,9,250,250,250,5284
1717346436899,9,250,250,250,5256
1717346453467,9,250,250,250,5111
1717346468771,9,250,250,250,5349
1717346484727,9,250,250,250,5329
1717346500103,9,250,250,250,5325
1717346515287,10,250,250,250,5003
1717346530219,10,250,250,250,5155
1717346546647,10,250,250,250,5083
1717346561575,10,250,250,250,5007
1717346576591,10,250,250,250,5195
1717346593574,10,250,250,250,5189
1717346609691,10,250,250,250,5017
1717346624479,10,250,250,250,4985
1717346641491,10,250,250,250,5063
1717346657277,10,250,250,250,4998
1717346673543,10,250,250,250,5204
1717346688255,10,250,250,250,5076
1717346703075,10,250,250,250,5085
1717346718456,10,250,250,250,5064
1717346734191,10,250,250,250,5123
1717346749351,10,250,250,250,6023
1717346765147,10,250,250,250,5248
1717346780989,10,250,250,250,5119
1717346796599,10,250,250,250,5183
1717346811503,10,250,250,250,5035
1717346826515,11,250,250,250,4805
1717346841751,11,250,250,250,4783
1717346857871,11,250,250,250,4870
1717346872571,11,250,250,250,4828
1717346887487,11,250,250,250,4772
1717346902547,11,250,250,250,4957
1717346918467,11,250,250,250,4736
1717346932979,11,250,250,250,4855
1717346947395,11,250,250,250,4898
1717346962671,11,250,250,250,5518
1717346979247,11,250,250,250,6032
1717346995203,11,250,250,250,4961
1717347010577,11,250,250,250,4899
1717347026379,11,250,250,250,6178
1717347044287,11,250,250,250,5770
1717347060779,11,250,250,250,7163
1717347079063,11,250,250,250,5758
1717347098540,11,250,250,250,4907
1717347114107,11,250,250,250,4913
1717347129147,11,250,250,250,4847
1717347144291,12,250,250,250,4631
1717347160275,12,250,250,250,6149
1717347176691,12,250,250,250,4826
1717347191911,12,250,250,250,5141
1717347208059,12,250,250,250,5059
1717347226034,12,250,250,250,5019
1717347242031,12,250,250,250,4664
1717347257315,12,250,250,250,6201
1717347274985,12,250,250,250,4658
1717347290519,12,250,250,250,5253
1717347305707,12,250,250,250,4602
1717347322027,12,250,250,250,4691
1717347337882,12,250,250,250,4828
1717347353847,12,250,250,250,4688
1717347369203,12,250,250,250,4516
1717347383715,12,250,250,250,4714
1717347400864,12,250,250,250,4532
1717347415335,12,250,250,250,4495
1717347429495,12,250,250,250,4561
1717347444083,12,250,250,250,4760
